vType	veh_id	depart	depart_edge	depart_delay	arrival	arrival_edge	duration	route_length	CO	CO2	HC	PMx	NOx	fuel
SCar	sveh37	8.00	480148041	0.40	57.00	549454264#1	49.00	830.13	1137.887557	135425.415758	8.339795	2.286939	51.779875	58.213234	
SCar	sveh496	92.00	190128487#4	0.10	97.00	190128487#4	5.00	61.40	61.831289	8733.719578	0.485745	0.127442	3.279760	3.754244	
SCar	sveh20	5.00	480148041	0.60	98.00	367461722	93.00	1717.30	2177.367801	258208.034149	16.138712	4.565452	97.614860	110.991876	
SCar	sveh119	24.00	480148041	1.40	100.00	549454264#1	76.00	830.13	4581.674139	213691.050421	25.975925	4.287999	88.778035	91.857165	
SCar	sveh117	23.00	480148041	1.00	101.00	549454264#1	78.00	830.13	4980.073444	209738.329958	27.663864	4.087910	85.925786	90.158693	
SCar	sveh177	34.00	480148041	0.10	102.00	549454264#1	68.00	830.13	3074.586688	166543.505736	17.964084	3.131018	66.582207	71.590362	
SCar	sveh159	31.00	480148041	0.70	103.00	549454264#1	72.00	830.13	3824.524817	181623.878439	21.750566	3.581030	75.061565	78.072817	
SCar	sveh182	35.00	480148041	0.00	105.00	549454264#1	70.00	830.13	2345.861260	154810.096558	14.259975	2.561960	60.376089	66.546650	
SCar	sveh61	15.00	480148041	2.10	111.00	367461722	96.00	1717.30	2600.140066	266307.234435	18.254242	4.856374	103.720501	114.473215	
SCar	sveh258	51.00	480148041	0.50	113.00	549454264#1	62.00	830.13	3482.373428	251781.015225	21.895310	5.022803	105.620817	108.228781	
SCar	sveh80	17.00	480148041	1.40	114.00	367461722	97.00	1717.30	2178.371804	261685.038116	16.053389	4.465784	99.325077	112.486531	
SCar	sveh59	14.00	480148041	1.90	115.00	367461722	101.00	1717.30	4621.842852	381491.809945	30.262539	7.556908	156.577129	163.985181	
SCar	sveh74	16.00	480148041	1.40	117.00	367461722	101.00	1717.30	3925.854392	348021.422620	26.048981	6.588476	140.346267	149.598089	
SCar	sveh321	65.00	480148041	2.10	117.00	549454264#1	52.00	830.13	1602.971057	159495.234391	11.093524	2.768793	62.087676	68.559816	
SCar	sveh27	6.00	367461723	0.80	119.00	-34774629#0	113.00	1424.74	3041.921807	270598.474202	20.191740	4.327927	105.726241	116.318650	
SCar	sveh211	41.00	256605510	0.40	119.00	304693638	78.00	896.35	2378.367336	188423.218369	15.262400	3.184385	75.212158	80.994951	
SCar	sveh333	66.00	480148041	1.40	120.00	549454264#1	54.00	830.13	1636.195082	158989.847671	11.217837	2.759416	62.088168	68.342584	
SCar	sveh95	19.00	480148041	0.60	123.00	367461722	104.00	1717.30	1653.382876	227896.128806	12.741647	3.542010	84.443269	97.962501	
SCar	sveh44	10.00	100	0.90	124.00	36928561	114.00	1274.75	2351.675649	212095.613939	15.571195	2.990900	81.151362	91.171276	
SCar	sveh30	7.00	549454263#0	0.90	125.00	367461722	118.00	1244.94	7747.511169	336743.506884	43.095596	6.575056	139.287611	144.753091	
SCar	sveh62	14.00	367461723	0.60	129.00	-34774629#0	115.00	1424.74	2986.617437	268307.745602	19.843792	4.202012	103.936227	115.334103	
SCar	sveh351	70.00	480148041	1.90	129.00	549454264#1	59.00	830.13	1727.136876	158090.351931	11.594070	2.743792	62.331991	67.955954	
