vType	veh_id	depart	depart_edge	depart_delay	arrival	arrival_edge	duration	route_length	CO	CO2	HC	PMx	NOx	fuel
SCar	sveh37	8.00	480148041	0.40	57.00	549454264#1	49.00	830.13	1118.675778	131773.717164	8.091236	2.238543	50.388841	56.643518	
SCar	sveh496	92.00	190128487#4	0.10	97.00	190128487#4	5.00	61.40	21.068750	3788.440379	0.183551	0.048955	1.376186	1.628490	
SCar	sveh20	5.00	480148041	0.60	98.00	367461722	93.00	1717.30	1988.145250	258500.238514	15.249925	4.371097	96.387040	111.117627	
SCar	sveh119	24.00	480148041	1.40	100.00	549454264#1	76.00	830.13	5280.646837	249588.021168	30.022023	4.995440	103.297572	107.287817	
SCar	sveh117	23.00	480148041	1.00	101.00	549454264#1	78.00	830.13	5353.364191	222950.613155	29.690488	4.437665	91.912285	95.838073	
SCar	sveh159	31.00	480148041	0.70	103.00	549454264#1	72.00	830.13	3259.973284	191344.794538	19.411456	3.612482	77.117493	82.251131	
SCar	sveh177	34.00	480148041	0.10	103.00	549454264#1	69.00	830.13	3093.467046	181998.355536	18.414027	3.350871	72.304251	78.233661	
SCar	sveh182	35.00	480148041	0.00	105.00	549454264#1	70.00	830.13	2474.283608	157771.719100	14.987035	2.726887	62.572040	67.819608	
SCar	sveh61	15.00	480148041	2.10	110.00	367461722	95.00	1717.30	2549.203066	281069.841324	18.351155	4.951074	107.940673	120.819120	
SCar	sveh80	17.00	480148041	1.40	113.00	367461722	96.00	1717.30	2297.112700	255636.472949	16.461208	4.503624	98.301903	109.886417	
SCar	sveh258	51.00	480148041	0.50	113.00	549454264#1	62.00	830.13	3632.176447	264830.887829	22.909495	5.262820	110.967542	113.838314	
SCar	sveh59	14.00	480148041	1.90	114.00	367461722	100.00	1717.30	4985.277697	408385.448674	32.543068	8.148645	168.006994	175.545411	
SCar	sveh74	16.00	480148041	1.40	116.00	367461722	100.00	1717.30	3704.388099	352071.150916	25.262273	6.586841	140.328227	151.338910	
SCar	sveh321	65.00	480148041	2.10	117.00	549454264#1	52.00	830.13	1615.545798	153209.345077	11.000539	2.667464	59.940430	65.857823	
SCar	sveh27	6.00	367461723	0.80	119.00	-34774629#0	113.00	1424.74	2830.634112	265378.296875	19.038709	4.176448	102.651356	114.074742	
SCar	sveh211	41.00	256605510	0.40	119.00	304693638	78.00	896.35	2341.257793	186234.924839	15.021580	3.050455	73.841266	80.054425	
SCar	sveh333	66.00	480148041	1.40	120.00	549454264#1	54.00	830.13	1916.603703	180117.407335	13.002951	3.214361	70.849037	77.424295	
SCar	sveh95	19.00	480148041	0.60	122.00	367461722	103.00	1717.30	1798.740672	234277.423234	13.474506	3.704495	87.494115	100.705482	
SCar	sveh44	10.00	100	0.90	124.00	36928561	114.00	1274.75	2487.923377	227015.040428	16.520704	3.119469	86.282717	97.584636	
SCar	sveh30	7.00	549454263#0	0.90	125.00	367461722	118.00	1244.94	7085.931856	344919.516682	40.165856	6.485160	140.569594	148.267331	
SCar	sveh62	14.00	367461723	0.60	129.00	-34774629#0	115.00	1424.74	3100.802459	285345.451438	20.704536	4.439428	110.313471	122.657862	
SCar	sveh351	70.00	480148041	1.90	130.00	549454264#1	60.00	830.13	2174.642666	185713.939889	14.277193	3.255938	73.765235	79.830136	
SCar	sveh69	16.00	367461723	1.90	131.00	-34774629#0	115.00	1424.74	3391.984662	278478.785721	21.971376	4.683883	110.753312	119.705876	
SCar	sveh372	74.00	480148041	3.10	131.00	549454264#1	57.00	830.13	2631.539689	206737.610315	16.918862	3.846301	83.126510	88.867163	
SCar	sveh5	2.00	106586101#0	0.30	140.00	453763721	138.00	2210.72	4111.811353	394940.251730	28.163688	6.930535	153.286796	169.767132	
SCar	sveh162	33.00	367461723	2.20	141.00	-34774629#0	108.00	1425.02	3443.847735	311615.788223	23.000788	5.126029	122.236490	133.950004	
SCar	sveh12	3.00	479198389	0.40	143.00	-172963174#2	140.00	1417.90	4793.754153	320941.886151	29.306819	5.328494	128.801077	137.959609	
SCar	sveh327	66.00	256605510	2.20	143.00	304693638	77.00	896.35	3224.798228	232454.737312	20.180117	4.119729	94.044054	99.922142	
SCar	sveh404	89.00	480148041	13.30	145.00	549454264#1	56.00	830.13	1912.196991	174598.993162	12.766101	3.081893	69.665220	75.052141	
SCar	sveh83	18.00	367461723	1.80	146.00	35006698	128.00	2105.38	3509.757792	366575.678702	24.729376	6.299560	140.448419	157.574512	
SCar	sveh124	24.00	367461723	1.00	147.00	35006698	123.00	2105.38	3760.758044	399622.006100	26.623186	6.970310	153.541501	171.779451	
SCar	sveh79	16.00	549454263#0	0.50	148.00	367461722	132.00	1244.94	7444.787193	346688.183132	42.094704	6.517468	141.792972	149.027887	
SCar	sveh138	27.00	367461723	1.10	148.00	35006698	121.00	2105.38	4086.964422	383900.188502	27.824188	7.071765	150.689639	165.021112	
SCar	sveh190	38.00	480148041	0.90	149.00	367461722	111.00	1717.30	1613.933258	221369.432589	12.278792	3.277669	81.858521	95.157108	
SCar	sveh64	15.00	367461723	1.40	150.00	35006698	135.00	2105.38	3553.914051	352035.857414	24.469776	6.100136	137.237606	151.324343	
SCar	sveh123	23.00	106586101#0	0.20	153.00	453763721	130.00	2210.72	3427.083380	358748.141649	24.159904	6.251309	138.056947	154.209655	
SCar	sveh135	26.00	367461723	0.70	154.00	35006698	128.00	2105.38	3276.201317	347959.796849	23.150357	5.992770	133.909764	149.572242	
SCar	sveh308	62.00	480148041	1.10	155.00	367461722	93.00	1717.30	2092.064821	264022.653219	15.738360	4.555341	99.798138	113.491275	
SCar	sveh15	3.00	367461723	0.00	157.00	304693638	154.00	2771.64	3582.095163	438511.654839	26.652204	7.439602	165.409374	188.496371	
SCar	sveh143	30.00	367461723	3.00	157.00	35006698	127.00	2105.38	3664.410772	373077.951475	25.550128	6.483240	144.264964	160.369421	
SCar	sveh338	66.00	479198389	0.60	164.00	479198374	98.00	1042.02	2186.282353	182804.398387	14.168480	2.661938	70.757294	78.580157	
SCar	sveh341	66.00	100	0.50	164.00	gneE29	98.00	1040.32	2358.618573	188716.615779	15.091277	2.793514	73.433646	81.121585	
SCar	sveh298	60.00	34774629#0	0.50	166.00	-256605510	106.00	952.10	6670.683969	287894.215667	37.178620	5.579526	119.915834	123.754675	
SCar	sveh7	3.00	479127834	0.80	169.00	447313062	166.00	3287.47	4514.432856	499667.011252	32.540081	9.043694	190.860519	214.783953	
SCar	sveh141	29.00	367461723	2.10	169.00	35006698	140.00	2105.38	3697.775846	374035.192315	25.451238	6.152777	143.818474	160.781263	
SCar	sveh28	6.00	479127834	0.80	171.00	447313062	165.00	3287.47	4323.513543	502638.818307	31.790998	9.054398	190.759873	216.061383	
SCar	sveh195	38.00	34774629#0	0.20	171.00	367461722	133.00	1669.12	3855.032739	318283.102284	25.035542	5.328489	126.008514	136.816081	
SCar	sveh81	17.00	367461723	1.30	172.00	304693638	155.00	2771.92	3624.490890	438258.590022	26.985996	7.445426	165.666061	188.387611	
SCar	sveh197	41.00	367461723	3.10	172.00	35006698	131.00	2105.38	4155.630107	374754.582113	27.901739	6.673008	145.864648	161.090309	
SCar	sveh31	7.00	479127834	0.70	173.00	447313062	166.00	3287.47	4992.205229	550560.956082	36.004894	10.060767	210.977975	236.660801	
SCar	sveh89	18.00	549454263#0	0.70	173.00	367461722	155.00	1244.94	8110.160205	333370.230335	44.740329	6.210761	137.217647	143.303782	
SCar	sveh114	23.00	367461723	1.20	174.00	304693638	151.00	2771.92	5338.098443	518766.310724	36.817175	9.656720	203.868697	222.993619	
SCar	sveh156	31.00	367461723	1.00	174.00	35006698	143.00	2105.38	6009.398993	459321.985636	38.366289	8.442520	182.913239	197.442201	
SCar	sveh251	50.00	480148041	0.90	175.00	367461722	125.00	1717.30	1953.617574	241651.030691	14.411188	3.463780	90.191531	103.875497	
SCar	sveh332	69.00	34774629#0	4.40	175.00	-256605510	106.00	952.10	5996.052885	283324.704814	33.957699	5.362020	117.929271	121.790046	
SCar	sveh53	11.00	479127834	0.30	176.00	447313062	165.00	3287.47	4157.527566	504520.219028	31.102050	9.008271	190.085781	216.870172	
SCar	sveh146	28.00	34774629#0	0.20	176.00	35006698	148.00	2582.05	4655.294976	459256.783819	32.233273	8.206173	177.045980	197.413820	
SCar	sveh361	71.00	480148041	1.40	176.00	367461722	105.00	1717.30	3025.595489	304422.409224	20.985120	5.236749	117.577318	130.857582	
SCar	sveh35	8.00	256605510	0.80	179.00	35006698	171.00	3165.98	5701.349309	567696.997225	39.678208	10.439507	219.455023	244.027025	
SCar	sveh183	36.00	106586101#0	0.90	179.00	453763721	143.00	2210.72	4023.455446	391326.121050	27.661975	6.792222	151.380645	168.213652	
